monthly_charges,total_charges,cltv,tenure_months,contract,churn_value,churn_probability,churn_risk_tier,value_tier,service_bundle_score,risk_flag,churn_reason
94.35,3921.3,5845,43,One year,0,0.30549106,Medium Risk,High Value,2,0,
19.4,1363.25,5234,72,Two year,0,0.01294671,Low Risk,High Value,0,0,
57.95,3042.25,6078,52,One year,0,0.057699587,Low Risk,High Value,3,0,
91.65,3954.1,3826,43,Month-to-month,0,0.4271375,Medium Risk,Low Value,3,0,
54.6,3423.5,4850,64,Two year,0,0.11844869,Low Risk,Mid Value,4,0,
89.85,248.4,4648,3,Month-to-month,0,0.21953721,Low Risk,Mid Value,3,1,
31.05,1126.35,4871,36,Two year,0,0.06407488,Low Risk,Mid Value,1,0,
20.65,835.15,5918,41,Two year,0,0.010066068,Low Risk,High Value,0,0,
85.2,2151.6,3796,27,Month-to-month,0,0.029204845,Low Risk,Low Value,2,0,
99.8,5515.45,4606,56,One year,0,0.48206788,Medium Risk,Mid Value,3,0,
20.7,112.75,5346,6,Month-to-month,0,0.11972471,Low Risk,High Value,0,0,
50.7,350.35,3097,7,Month-to-month,0,0.2001819,Low Risk,Low Value,1,0,
20.85,62.9,3172,4,Month-to-month,0,0.11753892,Low Risk,Low Value,0,0,
88.95,3027.65,5087,33,Two year,0,0.13958256,Low Risk,Mid Value,3,0,
23.55,1723.95,5901,72,Two year,0,0.0053521306,Low Risk,High Value,0,0,
19.75,19.75,2484,1,Month-to-month,0,0.40584016,Medium Risk,Low Value,0,0,
56.45,3985.35,5372,71,One year,0,0.10524479,Low Risk,High Value,4,0,
85.95,1215.65,5886,13,Month-to-month,0,0.7083974,High Risk,High Value,1,0,
50.55,3260.1,6064,67,Two year,0,0.012919774,Low Risk,High Value,1,0,
25.7,1188.2,2017,43,Two year,0,0.026476221,Low Risk,Low Value,0,0,
75.0,1778.5,2221,23,Month-to-month,0,0.43703204,Medium Risk,Low Value,1,0,
20.2,1277.75,4557,64,Two year,0,0.011311759,Low Risk,Mid Value,0,0,
19.6,1170.55,4393,57,Two year,0,0.026459785,Low Risk,Mid Value,0,0,
88.05,6425.65,6102,72,Two year,0,0.008155627,Low Risk,High Value,6,0,
101.05,5971.25,6311,61,Two year,0,0.2063781,Low Risk,High Value,3,0,
84.3,5289.05,5044,64,One year,0,0.08940327,Low Risk,Mid Value,2,0,
23.95,1756.2,4329,71,Two year,0,0.017424123,Low Risk,Mid Value,0,0,
99.05,6416.7,5878,65,Two year,0,0.098493814,Low Risk,High Value,4,0,
19.6,61.35,2543,3,One year,0,0.07725807,Low Risk,Low Value,0,0,
64.5,1929.95,4320,30,One year,0,0.07138403,Low Risk,Mid Value,3,0,
69.5,1071.4,3128,15,Month-to-month,0,0.09037568,Low Risk,Low Value,4,0,
68.55,564.35,3123,8,Month-to-month,0,0.14409205,Low Risk,Low Value,3,0,
108.15,7930.55,5192,70,One year,0,0.15596314,Low Risk,High Value,5,0,
86.1,5215.25,5769,62,Two year,0,0.026887704,Low Risk,High Value,6,0,
19.7,113.5,4293,6,Month-to-month,0,0.073432826,Low Risk,Mid Value,0,0,
80.9,1152.8,2563,14,Month-to-month,0,0.12978122,Low Risk,Low Value,1,0,
84.15,1821.95,3549,22,Month-to-month,0,0.7029007,High Risk,Low Value,1,0,
20.15,419.9,2173,22,One year,0,0.02228764,Low Risk,Low Value,0,0,
64.25,1024.0,5511,16,Two year,0,0.08247566,Low Risk,High Value,3,0,
25.7,251.6,3611,10,Two year,0,0.11227469,Low Risk,Low Value,0,0,
56.0,764.55,5156,13,Month-to-month,0,0.41279352,Medium Risk,High Value,2,0,
69.7,135.2,3056,2,Month-to-month,0,0.7790385,High Risk,Low Value,0,0,
73.9,3958.25,5644,53,Two year,0,0.04400307,Low Risk,High Value,4,0,
20.6,233.9,4047,11,One year,0,0.038600225,Low Risk,Mid Value,0,0,
19.9,1363.45,5570,69,Two year,0,0.009642787,Low Risk,High Value,0,0,
89.05,6254.45,6212,72,Two year,0,0.009753479,Low Risk,High Value,6,0,
20.4,321.4,3990,16,Month-to-month,0,0.0586441,Low Risk,Mid Value,0,0,
84.25,3539.25,4382,43,One year,0,0.13735805,Low Risk,Mid Value,3,0,
81.95,1181.75,2564,14,Two year,0,0.08123208,Low Risk,Low Value,5,0,
20.55,654.55,5358,32,One year,0,0.026135165,Low Risk,High Value,0,0,
24.7,780.2,3421,34,Month-to-month,0,0.22571602,Low Risk,Low Value,0,0,
105.35,1559.25,2721,15,Month-to-month,0,0.14379857,Low Risk,Low Value,4,0,
20.55,1252.0,5110,61,One year,0,0.014582367,Low Risk,High Value,0,0,
45.3,45.3,3575,1,Month-to-month,0,0.74425215,High Risk,Low Value,0,0,
74.75,2453.3,5344,33,One year,0,0.246275,Low Risk,High Value,4,0,
51.8,1023.85,2764,20,Month-to-month,0,0.32241842,Medium Risk,Low Value,1,0,
30.4,82.15,3108,3,Month-to-month,0,0.50507814,Medium Risk,Low Value,1,0,
19.65,244.8,2024,13,One year,0,0.062262252,Low Risk,Low Value,0,0,
56.6,2379.1,3359,40,Month-to-month,0,0.3153065,Medium Risk,Low Value,1,0,
71.9,3173.35,4106,43,One year,0,0.24773285,Low Risk,Mid Value,3,0,
19.75,1375.4,5325,69,Two year,0,0.013792044,Low Risk,High Value,0,0,
109.7,8129.3,5945,72,Two year,0,0.01843336,Low Risk,High Value,5,0,
19.3,1192.7,4149,59,Two year,0,0.066122614,Low Risk,Mid Value,0,0,
96.55,1901.65,4382,20,Month-to-month,0,0.78142357,High Risk,Mid Value,4,0,
24.1,587.4,4634,24,Two year,0,0.014388772,Low Risk,Mid Value,0,0,
111.35,6519.75,6047,59,Month-to-month,0,0.27361608,Low Risk,High Value,5,0,
112.25,8041.65,4099,72,Two year,0,0.0028934455,Low Risk,Mid Value,5,0,
20.75,20.75,3358,1,Month-to-month,0,0.38672343,Medium Risk,Low Value,0,0,
101.9,2681.15,3795,27,One year,0,0.49190202,Medium Risk,Low Value,4,0,
80.05,1112.3,4400,14,Month-to-month,0,0.6649136,High Risk,Mid Value,2,0,
105.55,7405.5,5010,71,Two year,0,0.012904124,Low Risk,Mid Value,4,0,
78.3,1033.95,5566,13,Month-to-month,0,0.3091609,Medium Risk,High Value,1,0,
68.85,2958.95,2053,44,Month-to-month,0,0.4289637,Medium Risk,Low Value,0,0,
79.95,2684.85,3118,33,One year,0,0.090727955,Low Risk,Low Value,2,0,
55.45,4179.2,4556,72,Two year,0,0.0064790887,Low Risk,Mid Value,5,0,
102.45,6654.1,6398,64,One year,0,0.1772228,Low Risk,High Value,5,0,
25.25,25.25,5858,1,Month-to-month,0,0.63879716,High Risk,High Value,0,0,
19.75,1124.2,5411,61,Two year,0,0.012307405,Low Risk,High Value,0,0,
20.0,540.05,3800,29,One year,0,0.051029947,Low Risk,Low Value,0,0,
86.8,1975.85,5788,23,Month-to-month,0,0.55337006,Medium Risk,High Value,1,0,
58.75,3437.45,4115,57,Month-to-month,0,0.27405822,Low Risk,Mid Value,5,0,
45.25,3139.8,5041,72,Two year,0,0.02421845,Low Risk,Mid Value,4,0,
56.6,3789.2,5500,66,Two year,0,0.015840327,Low Risk,High Value,5,0,
84.2,5324.5,5256,65,Two year,0,0.13319358,Low Risk,High Value,5,0,
80.0,624.6,2165,8,Month-to-month,0,0.7149528,High Risk,Low Value,1,1,
24.75,1836.9,4642,71,Two year,0,0.0117432615,Low Risk,Mid Value,0,0,
20.2,20.2,4160,1,One year,0,0.24808913,Low Risk,Mid Value,0,0,
19.35,219.35,4451,12,One year,0,0.09358365,Low Risk,Mid Value,0,0,
50.6,1288.75,4806,24,One year,0,0.19345999,Low Risk,Mid Value,3,0,
81.15,2545.75,5643,31,One year,0,0.21276616,Low Risk,High Value,5,0,
89.9,2723.15,3233,30,Month-to-month,0,0.44501466,Medium Risk,Low Value,2,0,
85.3,4107.25,5698,47,Two year,0,0.056180265,Low Risk,High Value,5,0,
108.0,5760.65,6370,54,Two year,0,0.40336847,Medium Risk,High Value,5,0,
93.5,4747.5,6367,50,Month-to-month,0,0.17375056,Low Risk,High Value,4,0,
20.25,1566.9,5733,72,Two year,0,0.0019444922,Low Risk,High Value,0,0,
25.15,702.0,5491,29,Month-to-month,0,0.1818563,Low Risk,High Value,0,0,
29.6,299.05,3180,10,Two year,0,0.06796203,Low Risk,Low Value,1,0,
73.15,1305.95,4283,18,Month-to-month,0,0.75436455,High Risk,Mid Value,0,0,
19.75,284.35,4272,16,Two year,0,0.021281606,Low Risk,Mid Value,0,0,
86.6,6350.5,4530,72,Two year,0,0.006245505,Low Risk,Mid Value,5,0,
109.2,7878.3,4551,72,Two year,0,0.052066967,Low Risk,Mid Value,5,0,
74.7,3187.65,5246,41,One year,0,0.27866608,Low Risk,High Value,4,0,
94.4,6126.15,5348,65,Month-to-month,0,0.18412918,Low Risk,High Value,4,0,
54.8,731.3,5557,13,Month-to-month,0,0.55510074,Medium Risk,High Value,2,0,
75.35,273.4,4033,4,Month-to-month,0,0.44910353,Medium Risk,Mid Value,1,1,
65.0,2531.8,5043,41,One year,0,0.16118708,Low Risk,Mid Value,2,0,
99.0,4298.45,2887,42,One year,0,0.38086382,Medium Risk,Low Value,4,0,
93.5,4619.55,5561,51,One year,0,0.33453462,Medium Risk,High Value,4,0,
83.7,2633.3,3945,32,One year,0,0.17607525,Low Risk,Low Value,5,0,
19.85,193.05,3768,10,Month-to-month,0,0.30109322,Medium Risk,Low Value,0,0,
59.55,4103.9,4478,67,Two year,0,0.15778953,Low Risk,Mid Value,5,0,
115.1,7008.15,6090,61,Two year,0,0.0024307047,Low Risk,High Value,6,0,
114.35,5791.1,5068,50,One year,0,0.17380527,Low Risk,Mid Value,6,0,
45.0,1228.65,3094,29,Month-to-month,0,0.36527103,Medium Risk,Low Value,3,0,
89.85,4925.35,4429,57,Month-to-month,0,0.6297226,High Risk,Mid Value,2,0,
49.85,1520.1,2539,31,Two year,0,0.023393279,Low Risk,Low Value,4,0,
113.3,5032.25,4885,45,One year,0,0.18746014,Low Risk,Mid Value,6,0,
88.1,5526.75,5152,61,Two year,0,0.0039668665,Low Risk,High Value,6,0,
24.9,1195.25,4297,50,Two year,0,0.037181374,Low Risk,Mid Value,0,0,
105.0,2007.25,3524,19,Month-to-month,0,0.75129926,High Risk,Low Value,5,0,
24.25,1732.95,5409,71,Two year,0,0.007977697,Low Risk,High Value,0,0,
59.75,3450.15,4012,57,Two year,0,0.06253574,Low Risk,Mid Value,3,0,
107.05,2172.05,5328,20,Month-to-month,0,0.5435061,Medium Risk,High Value,4,0,
64.95,1339.8,4604,21,Month-to-month,0,0.43401057,Medium Risk,Mid Value,3,0,
55.0,771.95,4900,14,Month-to-month,0,0.6545843,High Risk,Mid Value,4,0,
50.55,244.75,2739,5,Month-to-month,0,0.42654586,Medium Risk,Low Value,1,0,
55.15,322.9,5377,6,Month-to-month,0,0.41955364,Medium Risk,High Value,2,0,
51.2,498.25,5765,10,Month-to-month,0,0.30504754,Medium Risk,High Value,1,0,
25.4,25.4,4556,1,Month-to-month,0,0.3445077,Medium Risk,Mid Value,0,0,
54.45,3687.75,5310,68,Month-to-month,0,0.027776686,Low Risk,High Value,1,0,
76.0,1783.6,2031,22,One year,0,0.10364027,Low Risk,Low Value,0,0,
44.35,927.15,3460,20,Month-to-month,0,0.54317796,Medium Risk,Low Value,0,0,
61.2,2021.2,2075,35,One year,0,0.06777953,Low Risk,Low Value,3,0,
86.8,1940.8,3200,23,One year,0,0.13804439,Low Risk,Low Value,3,0,
89.35,567.8,2578,6,Month-to-month,0,0.82755595,High Risk,Low Value,2,1,
19.7,220.35,5715,12,Month-to-month,0,0.23966143,Low Risk,High Value,0,0,
20.25,20.25,5384,1,Month-to-month,0,0.5463483,Medium Risk,High Value,0,0,
76.05,5436.45,5841,71,Two year,0,0.0059985355,Low Risk,High Value,1,0,
100.8,3437.5,3318,35,Month-to-month,0,0.74892056,High Risk,Low Value,3,0,
74.55,3015.75,3718,40,Month-to-month,0,0.074649565,Low Risk,Low Value,3,0,
64.9,1509.8,3314,23,One year,0,0.24629226,Low Risk,Low Value,2,0,
90.4,356.65,3314,4,Month-to-month,0,0.80386287,High Risk,Low Value,3,1,
60.3,4109.0,4864,68,Two year,0,0.057038173,Low Risk,Mid Value,5,0,
81.85,3141.7,3571,38,Month-to-month,0,0.08602248,Low Risk,Low Value,1,0,
24.8,1229.1,5320,52,Two year,0,0.0065585333,Low Risk,High Value,0,0,
75.55,2054.4,5625,29,Two year,0,0.028586302,Low Risk,High Value,4,0,
101.15,3741.85,4036,38,Month-to-month,0,0.07251683,Low Risk,Mid Value,3,0,
78.75,3682.45,2257,48,One year,0,0.12565191,Low Risk,Low Value,4,0,
19.25,19.25,4745,1,Month-to-month,0,0.3767131,Medium Risk,Mid Value,0,0,
89.05,1886.25,5479,22,Month-to-month,0,0.47396103,Medium Risk,High Value,3,0,
115.05,4895.1,4115,43,Two year,0,0.14229274,Low Risk,Mid Value,6,0,
69.35,341.6,5437,5,Month-to-month,0,0.76089144,High Risk,High Value,0,0,
110.05,5686.4,5604,51,One year,0,0.39013848,Medium Risk,High Value,5,0,
19.9,1355.1,5308,71,Two year,0,0.0034147643,Low Risk,High Value,0,0,
91.5,3236.35,3617,35,Month-to-month,0,0.4613056,Medium Risk,Low Value,2,0,
60.0,4264.0,5471,72,Two year,0,0.044399768,Low Risk,High Value,5,0,
44.8,44.8,2269,1,Month-to-month,0,0.8068638,High Risk,Low Value,0,0,
48.6,422.3,4562,9,One year,0,0.20527473,Low Risk,Mid Value,1,0,
60.05,4176.7,5388,69,Two year,0,0.013760447,Low Risk,High Value,5,0,
102.7,5138.1,4044,52,Month-to-month,0,0.47979197,Medium Risk,Mid Value,4,0,
82.9,880.05,4413,11,Month-to-month,0,0.83280224,High Risk,Mid Value,2,1,
35.9,973.65,5444,28,Month-to-month,0,0.22829796,Low Risk,High Value,1,0,
82.65,1470.05,3754,17,Month-to-month,0,0.6504976,High Risk,Low Value,1,0,
19.85,739.35,4177,35,Two year,0,0.0022626196,Low Risk,Mid Value,0,0,
19.2,161.95,5272,8,One year,0,0.011287377,Low Risk,High Value,0,0,
94.9,4422.95,5316,46,One year,0,0.30588996,Medium Risk,High Value,3,0,
88.15,6148.45,5531,68,Two year,0,0.029783743,Low Risk,High Value,6,0,
94.8,3565.65,2807,36,Month-to-month,0,0.51196676,Medium Risk,Low Value,3,0,
54.65,1830.1,4045,32,Month-to-month,0,0.0949304,Low Risk,Mid Value,2,0,
85.75,6223.8,4487,71,Two year,0,0.011045209,Low Risk,Mid Value,6,0,
67.45,4508.65,4172,66,Month-to-month,0,0.031421203,Low Risk,Mid Value,3,0,
20.5,1328.15,5997,63,One year,0,0.015035905,Low Risk,High Value,0,0,
20.25,865.0,3972,41,One year,0,0.011443875,Low Risk,Low Value,0,0,
72.1,72.1,4432,1,Month-to-month,0,0.93828785,High Risk,Mid Value,0,1,
19.45,1303.5,5540,70,Two year,0,0.013372092,Low Risk,High Value,0,0,
44.95,996.85,3248,23,Month-to-month,0,0.57388884,Medium Risk,Low Value,2,0,
97.0,6430.9,4053,64,One year,0,0.13471718,Low Risk,Mid Value,4,0,
62.8,2278.75,5229,37,Two year,0,0.08034092,Low Risk,High Value,3,0,
44.6,681.4,2130,17,One year,0,0.13838334,Low Risk,Low Value,0,0,
89.15,574.35,2415,7,Month-to-month,0,0.74124295,High Risk,Low Value,2,1,
54.1,889.0,2276,16,Month-to-month,0,0.68088406,High Risk,Low Value,1,0,
105.25,6823.4,5682,64,Two year,0,0.19562861,Low Risk,High Value,4,0,
97.1,4016.75,2170,42,One year,0,0.48784357,Medium Risk,Low Value,3,0,
20.2,83.75,5169,5,Month-to-month,0,0.08925034,Low Risk,High Value,0,0,
98.8,3959.15,5584,41,Two year,0,0.059909604,Low Risk,High Value,4,0,
50.3,2878.55,5232,58,One year,0,0.111304894,Low Risk,High Value,1,0,
20.55,945.7,5404,47,Two year,0,0.007831686,Low Risk,High Value,0,0,
75.9,1373.05,4668,18,Month-to-month,0,0.39639404,Medium Risk,Mid Value,1,0,
59.95,1406.0,5379,23,Month-to-month,0,0.27118787,Low Risk,High Value,2,0,
19.15,19.15,2577,1,Month-to-month,0,0.101979665,Low Risk,Low Value,0,0,
98.65,6962.85,5101,71,One year,0,0.20537992,Low Risk,Mid Value,3,0,
112.6,8126.65,6486,72,Two year,0,0.00096604583,Low Risk,High Value,6,0,
20.6,690.25,5212,33,One year,0,0.03673919,Low Risk,High Value,0,0,
35.75,830.8,5531,24,Two year,0,0.035469297,Low Risk,High Value,2,0,
99.75,5608.4,5926,56,One year,0,0.2840738,Low Risk,High Value,4,0,
96.1,3646.8,2640,37,Month-to-month,0,0.5978859,Medium Risk,Low Value,3,0,
85.1,3662.25,2319,43,One year,0,0.25386634,Low Risk,Low Value,5,0,
25.35,25.35,4193,1,Month-to-month,0,0.7174269,High Risk,Mid Value,0,0,
89.65,5308.7,6149,61,Two year,0,0.04130838,Low Risk,High Value,6,0,
86.75,1410.25,5863,17,One year,0,0.1745801,Low Risk,High Value,2,0,
86.2,3339.05,5325,41,One year,0,0.10972182,Low Risk,High Value,3,0,
64.8,4732.35,4886,72,Two year,0,0.016291708,Low Risk,Mid Value,6,0,
108.1,5067.45,5994,48,Two year,0,0.6571011,High Risk,High Value,4,0,
54.75,2348.45,3179,42,One year,0,0.14916588,Low Risk,Low Value,5,0,
90.4,4063.0,4751,44,Month-to-month,0,0.4683244,Medium Risk,Mid Value,2,0,
44.0,44.0,4020,1,Month-to-month,0,0.49905443,Medium Risk,Mid Value,0,0,
95.6,2595.25,2026,27,Month-to-month,0,0.6507445,High Risk,Low Value,2,0,
84.8,2309.55,5352,27,Month-to-month,0,0.18394189,Low Risk,High Value,5,0,
44.3,89.3,3805,2,Month-to-month,0,0.8260838,High Risk,Low Value,0,0,
19.9,367.55,3245,19,Month-to-month,0,0.15288179,Low Risk,Low Value,0,0,
95.05,3944.5,2677,42,Month-to-month,0,0.72380227,High Risk,Low Value,2,0,
90.05,5965.95,5813,66,Two year,0,0.031138306,Low Risk,High Value,6,0,
109.9,3694.7,5655,33,Month-to-month,0,0.391655,Medium Risk,High Value,5,0,
54.6,1803.7,5322,33,Month-to-month,0,0.17910112,Low Risk,High Value,4,0,
20.05,415.1,3742,23,One year,0,0.035679378,Low Risk,Low Value,0,0,
19.75,624.15,4691,32,One year,0,0.036023844,Low Risk,Mid Value,0,0,
20.05,237.7,5355,11,One year,0,0.048329446,Low Risk,High Value,0,0,
55.9,3848.8,5160,68,One year,0,0.029249309,Low Risk,High Value,2,0,
19.7,419.4,2120,20,Two year,0,0.027881866,Low Risk,Low Value,0,0,
19.8,1468.75,5368,72,Two year,0,0.0019829746,Low Risk,High Value,0,0,
95.4,5812.0,4149,60,One year,0,0.17573631,Low Risk,Mid Value,3,0,
93.95,2861.45,2844,32,Month-to-month,0,0.06770532,Low Risk,Low Value,3,0,
24.45,1066.15,2438,46,One year,0,0.15541317,Low Risk,Low Value,0,0,
74.95,2149.05,3483,29,Month-to-month,0,0.61093974,High Risk,Low Value,0,0,
87.35,4473.0,4899,51,Month-to-month,0,0.518721,Medium Risk,Mid Value,3,0,
70.65,3545.05,5523,48,Month-to-month,0,0.44334364,Medium Risk,High Value,0,0,
73.25,1195.75,3624,16,Month-to-month,0,0.13459136,Low Risk,Low Value,1,0,
98.7,6858.9,5582,70,Two year,0,0.119094096,Low Risk,High Value,4,0,
24.8,1024.7,3021,40,Two year,0,0.0047784075,Low Risk,Low Value,0,0,
24.3,132.25,3181,5,Month-to-month,0,0.12584384,Low Risk,Low Value,0,0,
69.85,515.45,5501,7,Month-to-month,0,0.5975057,Medium Risk,High Value,0,0,
100.55,2830.45,3055,29,One year,0,0.29817063,Low Risk,Low Value,4,0,
25.7,1110.5,3037,44,One year,0,0.100224,Low Risk,Low Value,0,0,
40.7,449.3,2164,10,Month-to-month,0,0.2419308,Low Risk,Low Value,3,0,
51.65,2838.55,4763,55,Month-to-month,0,0.2282293,Low Risk,Mid Value,0,0,
105.1,5376.4,4621,52,One year,0,0.67075104,High Risk,Mid Value,4,0,
85.95,858.6,4922,10,Month-to-month,0,0.3290879,Medium Risk,Mid Value,1,1,
75.6,1395.05,4030,18,Month-to-month,0,0.40045652,Medium Risk,Mid Value,0,0,
58.25,3975.7,4620,68,One year,0,0.045094445,Low Risk,Mid Value,2,0,
65.2,4784.45,5092,72,Two year,0,0.007787224,Low Risk,Mid Value,6,0,
53.45,119.5,3477,2,Month-to-month,0,0.551966,Medium Risk,Low Value,2,0,
19.75,899.45,2011,41,Two year,0,0.03785359,Low Risk,Low Value,0,0,
44.45,1183.8,3080,26,Month-to-month,0,0.26538542,Low Risk,Low Value,3,0,
20.85,720.05,5744,36,One year,0,0.049417105,Low Risk,High Value,0,0,
114.05,8468.2,4842,72,Two year,0,0.038235065,Low Risk,Mid Value,6,0,
89.85,3161.2,4945,35,Month-to-month,0,0.5238816,Medium Risk,Mid Value,2,0,
55.05,55.05,2962,1,Month-to-month,0,0.514867,Medium Risk,Low Value,2,0,
112.95,1882.55,2683,16,Month-to-month,0,0.3147064,Medium Risk,Low Value,5,0,
101.55,5070.4,5348,49,Month-to-month,0,0.35102126,Medium Risk,High Value,3,0,
114.65,6049.5,4488,54,One year,0,0.13561605,Low Risk,Mid Value,6,0,
64.8,1166.7,2466,18,Month-to-month,0,0.29876015,Low Risk,Low Value,2,0,
80.4,2937.65,5544,36,Month-to-month,0,0.5145349,Medium Risk,High Value,1,0,
25.05,1270.25,5674,52,Two year,0,0.061819047,Low Risk,High Value,0,0,
94.75,759.55,5505,8,Month-to-month,0,0.43306163,Medium Risk,High Value,3,1,
105.5,7611.55,5534,72,Two year,0,0.032391377,Low Risk,High Value,5,0,
24.7,1642.75,5655,64,One year,0,0.026992062,Low Risk,High Value,0,0,
69.75,1545.4,3509,22,Month-to-month,0,0.13553865,Low Risk,Low Value,4,0,
60.2,3582.4,5359,60,Month-to-month,0,0.08864983,Low Risk,High Value,5,0,
24.4,1417.9,4900,61,Two year,0,0.017206237,Low Risk,Mid Value,0,0,
104.15,2494.65,5813,24,Month-to-month,0,0.835084,High Risk,High Value,4,0,
92.9,2768.35,2037,28,One year,0,0.20278083,Low Risk,Low Value,4,0,
80.8,2369.3,4274,30,Two year,0,0.039944794,Low Risk,Mid Value,5,0,
20.0,38.0,4823,2,Month-to-month,0,0.27399147,Low Risk,Mid Value,0,0,
75.1,75.1,4120,1,Month-to-month,0,0.9504268,High Risk,Mid Value,0,1,
19.65,100.9,2231,6,Month-to-month,0,0.095447116,Low Risk,Low Value,0,0,
69.45,1614.05,4208,24,Month-to-month,0,0.31684077,Medium Risk,Mid Value,3,0,
